runid,epoch,trainloss,vallos,trainacc,valacc
1,89,6.45965914009139e-05,6.268617340538185e-05,1.0,1.0
1,90,5.9444348225952124e-05,5.913687211432262e-05,1.0,1.0
1,91,5.868442927749129e-05,5.462526467454154e-05,1.0,1.0
1,92,5.347753402020316e-05,5.301011005940381e-05,1.0,1.0
1,93,5.295862054481404e-05,4.8871288272493983e-05,1.0,1.0
1,94,4.9468886318209114e-05,4.662678227759898e-05,1.0,1.0
1,95,4.5683929565711876e-05,4.411976035044063e-05,1.0,1.0
1,96,4.3247100911685266e-05,4.198083042865619e-05,1.0,1.0
1,97,4.162751247349661e-05,3.902426804415881e-05,1.0,1.0
1,98,3.8550923818547744e-05,3.7120981251064225e-05,1.0,1.0
1,99,3.6073960127396274e-05,3.380364874828956e-05,1.0,1.0
