runid,epoch,trainloss,vallos,trainacc,valacc
2,2,0.7015147602558136,0.6940517777204513,0.44,0.57
2,3,0.7045407259464264,0.6847679567337036,0.45,0.6
2,4,0.6949223202466964,0.7042784589529038,0.55,0.49
2,5,0.7032190018892288,0.6948517328500747,0.46,0.55
2,6,0.6988721573352814,0.697264084815979,0.52,0.34
2,7,0.694014453291893,0.6877986097335815,0.55,0.54
2,8,0.7062818491458893,0.6964165729284286,0.49,0.48
2,9,0.70347600877285,0.6938077509403229,0.46,0.45
2,10,0.7024686473608017,0.6921189874410629,0.46,0.51
2,11,0.7002828347682953,0.6932659286260605,0.48,0.49
2,12,0.6899414819478988,0.6937976330518723,0.53,0.52
2,13,0.6950170075893403,0.6958984452486038,0.53,0.5
2,14,0.6975629442930221,0.6872227883338928,0.51,0.56
2,15,0.6949057471752167,0.6899010366201401,0.52,0.53
2,16,0.6881225961446762,0.7100844532251358,0.53,0.51
2,17,0.7158542495965957,0.6938006430864334,0.42,0.47
2,18,0.6954328340291976,0.7126896631717682,0.52,0.44
2,19,0.7009740597009659,0.6920500260591507,0.45,0.52
2,20,0.6959875345230102,0.6934097915887832,0.39,0.49
2,21,0.6978080010414124,0.7072938519716263,0.54,0.51
2,22,0.7063194954395294,0.6934017586708069,0.47,0.48
2,23,0.6971784174442291,0.6931401306390762,0.4,0.49
2,24,0.6950867813825607,0.6969422006607056,0.47,0.43
2,25,0.6963333642482757,0.6883350795507431,0.42,0.69
2,26,0.6807475751638412,0.6980998224020004,0.63,0.52
2,27,0.7005017745494843,0.6902718460559845,0.48,0.53
2,28,0.6993016093969345,0.6926452666521072,0.47,0.53
2,29,0.6961738133430481,0.6922402483224869,0.46,0.54
2,30,0.6980356937646865,0.6929934114217758,0.46,0.51
2,31,0.6935060667991638,0.6958063715696334,0.54,0.49
2,32,0.6963602983951569,0.6917200851440429,0.52,0.56
2,33,0.6942255681753159,0.6938363981246948,0.51,0.51
2,34,0.6865940600633621,0.6902104377746582,0.51,0.55
2,35,0.6916198706626893,0.6832569503784179,0.55,0.57
2,36,0.7043341100215912,0.6966763931512833,0.49,0.47
2,37,0.690047145485878,0.6967729347944259,0.56,0.51
2,38,0.7002345526218414,0.6939997237920761,0.49,0.44
2,39,0.6925630068778992,0.6927157419919968,0.49,0.53
2,40,0.690477334856987,0.7115012401342392,0.51,0.46
2,41,0.6820826661586762,0.7133429452776909,0.58,0.47
2,42,0.6912503999471664,0.6906315171718598,0.54,0.54
2,43,0.6906748259067536,0.7184715110063553,0.54,0.41
2,44,0.6888088017702103,0.7097836917638779,0.56,0.47
2,45,0.6938788071274757,0.6875803697109223,0.5,0.45
2,46,0.6943107241392136,0.699531517624855,0.51,0.44
2,47,0.6918773823976516,0.6950721377134323,0.49,0.6
2,48,0.6944233590364456,0.6937803584337234,0.52,0.53
2,49,0.7025396490097046,0.6920347267389297,0.49,0.52
2,50,0.695989003777504,0.6914321649074554,0.48,0.48
2,51,0.6913923507928849,0.695770691037178,0.54,0.48
2,52,0.6999291849136352,0.6941238570213318,0.46,0.55
2,53,0.6952813529968261,0.6971437275409699,0.52,0.49
2,54,0.6972104865312576,0.6915392673015595,0.49,0.5
2,55,0.6936575144529342,0.7003251314163208,0.42,0.46
2,56,0.7015910530090332,0.6981272596120834,0.44,0.47
2,57,0.6966084438562393,0.6915110725164414,0.42,0.49
2,58,0.6942987960577011,0.6914144492149353,0.55,0.51
2,59,0.6956613159179688,0.6921259671449661,0.5,0.45
2,60,0.6969191837310791,0.6870610600709915,0.45,0.57
2,61,0.6915509700775146,0.6916983294486999,0.5,0.48
2,62,0.6943165558576584,0.6945599716901779,0.54,0.47
2,63,0.6915097719430924,0.6851616364717483,0.54,0.56
2,64,0.6944097304344177,0.6851200324296951,0.46,0.57
2,65,0.6934999787807464,0.6893545019626618,0.46,0.47
2,66,0.6968343025445938,0.6934723898768425,0.47,0.4
2,67,0.6940407222509384,0.6915140840411186,0.46,0.48
2,68,0.6896214413642884,0.6895742100477219,0.49,0.48
2,69,0.6945983082056045,0.6881874787807465,0.51,0.58
2,70,0.6890820223093033,0.6773513945937156,0.5,0.57
2,71,0.6806502559781075,0.6956461736559868,0.58,0.48
2,72,0.6958262640237808,0.6919637233018875,0.52,0.53
2,73,0.7013702565431594,0.6798644360899925,0.35,0.65
2,74,0.6905487051606178,0.6867507171630859,0.57,0.5
2,75,0.6845258602499962,0.6793263971805572,0.55,0.57
2,76,0.6959341514110565,0.6796074092388154,0.48,0.57
2,77,0.6630674232542515,0.6958959048986435,0.62,0.52
2,78,0.6919412910938263,0.6829470515251159,0.44,0.58
2,79,0.6898395504057407,0.6812999811768532,0.53,0.47
2,80,0.6911867769062519,0.6750323072075843,0.49,0.47
2,81,0.6738129794597626,0.6730247110128402,0.55,0.52
2,82,0.6975743710994721,0.6847893217206001,0.48,0.43
2,83,0.689784893989563,0.6821324115991593,0.5,0.54
2,84,0.6783001683652401,0.6791525954008102,0.57,0.6
2,85,0.7017644900083542,0.6883336456120014,0.41,0.43
2,86,0.6948128873109818,0.7021639132499695,0.5,0.4
2,87,0.6845940314233303,0.6808299419283866,0.5,0.58
2,88,0.6834002192318439,0.6954280698299408,0.58,0.5
2,89,0.6764461196959018,0.6872484531998634,0.57,0.51
2,90,0.6957028084993362,0.6878508397936821,0.49,0.51
2,91,0.6929555347561837,0.6944485384225846,0.44,0.47
2,92,0.6843357220292091,0.688028688877821,0.48,0.5
2,93,0.6788600885868072,0.6854342344403267,0.5,0.46
2,94,0.6868988505005836,0.69132388651371,0.55,0.53
2,95,0.6838464231789112,0.7013387423753739,0.51,0.46
2,96,0.6867360711097718,0.7029709589481353,0.48,0.39
2,97,0.6875948089361191,0.669213571548462,0.54,0.55
2,98,0.6892755497992039,0.6928642439842224,0.52,0.51
2,99,0.6763916501402855,0.6845182570815086,0.55,0.55
2,100,0.6855549165606498,0.6815476736426354,0.56,0.56
3,1,0.698952768445015,0.7228307881951332,0.52,0.49
3,2,0.7104856917262077,0.6952047175168992,0.48,0.52
3,3,0.6861987993121147,0.7529288396239281,0.54,0.43
3,4,0.7175909286737442,0.7091560959815979,0.44,0.42
3,5,0.6988933050632476,0.6944043272733689,0.49,0.49
3,6,0.7053412628173829,0.6977384072542191,0.42,0.47
3,7,0.7021875774860382,0.6919177377223968,0.48,0.5
3,8,0.6982565724849701,0.6895844680070877,0.5,0.56
3,9,0.6910343718528748,0.7057238507270813,0.54,0.42
3,10,0.6854821640253067,0.6909646993875503,0.57,0.55
3,11,0.7048403584957122,0.6919216543436051,0.48,0.53
3,12,0.6960528022050858,0.6912327629327774,0.55,0.52
3,13,0.6967948871850967,0.6939591586589813,0.48,0.5
3,14,0.6949810534715652,0.7209929895401,0.52,0.4
3,15,0.7022519791126252,0.6921215718984604,0.5,0.52
3,16,0.6988056224584579,0.7006363767385483,0.48,0.47
3,17,0.6639898687601089,0.7463731196522713,0.64,0.45
3,18,0.7046254006028175,0.7071851634979248,0.53,0.44
3,19,0.6988347387313842,0.689660057425499,0.51,0.54
3,20,0.6959013611078262,0.6915006583929062,0.51,0.55
3,21,0.6923979687690734,0.6837265437841415,0.56,0.57
3,22,0.6973140287399292,0.6923922365903854,0.52,0.5
3,23,0.6950230211019516,0.6965863478183746,0.47,0.49
3,24,0.7004516583681106,0.6930862307548523,0.51,0.5
3,25,0.6927603405714035,0.696108124256134,0.51,0.53
3,26,0.7002436846494675,0.6980200707912445,0.49,0.47
3,27,0.6940932399034501,0.6936448335647583,0.52,0.49
3,28,0.6891396349668503,0.7144759237766266,0.58,0.43
3,29,0.6942591947317124,0.6920185893774032,0.51,0.48
3,30,0.6969024175405503,0.6971399086713791,0.51,0.35
3,31,0.6917786657810211,0.6931816589832306,0.52,0.52
3,32,0.6953048932552338,0.6954978001117706,0.49,0.39
3,33,0.6886492526531219,0.6992911440134049,0.53,0.38
3,34,0.7020459035038948,0.6896548444032669,0.42,0.53
3,35,0.6868974232673645,0.696670594215393,0.57,0.49
3,36,0.6849927058815957,0.6903749752044678,0.59,0.52
3,37,0.6975374960899353,0.698673384487629,0.5,0.49
3,38,0.6934490823745727,0.6808344650268555,0.52,0.54
3,39,0.6802227333188057,0.7097453880310058,0.57,0.51
3,40,0.6664005038142204,0.7296633452177048,0.63,0.48
3,41,0.7152552875876427,0.6961064004898071,0.46,0.54
3,42,0.6985850170254707,0.6940563476085663,0.48,0.5
3,43,0.6947941857576371,0.6997258967161178,0.52,0.44
3,44,0.6930302619934082,0.729681487083435,0.54,0.37
3,45,0.708189446926117,0.6897890514135361,0.42,0.58
3,46,0.6988816273212433,0.6916241145133972,0.46,0.48
3,47,0.6951757431030273,0.6883006531000138,0.5,0.51
3,48,0.706105444431305,0.6875319105386734,0.42,0.55
3,49,0.6780279070138931,0.697754779458046,0.63,0.52
3,50,0.7010316926240922,0.6895701813697815,0.48,0.54
3,51,0.6932354617118835,0.6964795166254043,0.52,0.52
3,52,0.6943825942277908,0.7122283893823623,0.5,0.4
3,53,0.697636307477951,0.6894300699234008,0.51,0.6
3,54,0.6935612791776657,0.6991085165739059,0.55,0.44
3,55,0.6892783057689666,0.688956298828125,0.54,0.54
3,56,0.7024736475944519,0.6934741052985192,0.46,0.48
3,57,0.6882580104470253,0.6860535496473312,0.53,0.61
3,58,0.6925652682781219,0.6935369125008584,0.53,0.47
3,59,0.6873845627903938,0.6981396079063416,0.49,0.5
3,60,0.6650515049695969,0.682032430768013,0.62,0.58
3,61,0.7062869045138359,0.6998307758569717,0.52,0.51
3,62,0.7035809534788132,0.6910016471147538,0.39,0.63
3,63,0.6920796170830726,0.6896654379367828,0.49,0.53
3,64,0.6840311494469643,0.6992032277584076,0.57,0.49
3,65,0.6854738932847977,0.6754687738418579,0.5,0.54
3,66,0.6826509445905685,0.6782358253002166,0.53,0.64
3,67,0.6894765055179596,0.6775143823027611,0.54,0.54
3,68,0.6947843980789185,0.6912851412594319,0.46,0.43
3,69,0.6809243023395538,0.7040274506807327,0.62,0.5
3,70,0.6698597906529904,0.7006040579080581,0.62,0.52
3,71,0.6719451510906219,0.7084587569534778,0.61,0.51
3,72,0.702123048901558,0.6852621494233608,0.52,0.55
3,73,0.6932898570597171,0.6829452735185623,0.46,0.53
3,74,0.6771621744334698,0.6859267790615559,0.5,0.54
3,75,0.690346195846796,0.6905972975492477,0.53,0.54
3,76,0.6830347391963005,0.6744188115000724,0.47,0.56
3,77,0.6774774350225925,0.6888635385036469,0.49,0.51
3,78,0.680970212072134,0.6921900294721126,0.56,0.48
3,79,0.6925456422567368,0.6865085038542748,0.5,0.47
3,80,0.6880470998585224,0.6896564503014088,0.53,0.5
3,81,0.6849607387185097,0.6747134488821029,0.51,0.53
3,82,0.6962881964445115,0.687692820429802,0.45,0.49
3,83,0.6746288990974426,0.6837592612206936,0.56,0.45
3,84,0.6895904324948787,0.6774979728460312,0.53,0.58
3,85,0.6966249650716781,0.6877245904505253,0.47,0.51
3,86,0.6946823883056641,0.6938241732120514,0.5,0.49
3,87,0.6660098810493946,0.6860015825927257,0.54,0.52
3,88,0.6724344360828399,0.676860935986042,0.49,0.51
3,89,0.6820300829410553,0.6778956155478955,0.51,0.51
3,90,0.6863158550858498,0.6866180577874184,0.48,0.52
3,91,0.6960745340585709,0.6853210639953613,0.47,0.48
3,92,0.6598776264488697,0.67396793410182,0.55,0.54
3,93,0.689401650428772,0.6867241123318673,0.43,0.47
3,94,0.6808590859174728,0.6817113029956817,0.47,0.45
3,95,0.6776536436378956,0.7009519620239735,0.59,0.47
3,96,0.6965011322498321,0.6867640095949173,0.51,0.48
3,97,0.6960852974653244,0.6987529850006103,0.5,0.49
3,98,0.6836214385926723,0.6746536760032177,0.55,0.54
3,99,0.6650728356838226,0.6828830367326737,0.58,0.52
3,100,0.6823157595098018,0.716432369351387,0.58,0.44
4,1,0.7019567108154297,0.6949672162532806,0.51,0.55
4,2,0.7059430545568466,0.6947747373580933,0.49,0.37
4,3,0.7159692943096161,0.6941894251108169,0.4,0.52
4,4,0.6981522488594055,0.7032861059904099,0.52,0.49
4,5,0.7024442446231842,0.6943055874109268,0.41,0.54
4,6,0.6985555982589722,0.699603443145752,0.52,0.48
4,7,0.697697297334671,0.6953131264448166,0.5,0.47
4,8,0.6929090923070907,0.7061422920227051,0.57,0.41
4,9,0.6978987085819245,0.6921526116132736,0.43,0.5
4,10,0.6958022010326386,0.6957684630155563,0.54,0.45
4,11,0.6998201441764832,0.6912279540300369,0.47,0.61
4,12,0.6918239796161652,0.6948514080047608,0.56,0.52
4,13,0.7013070768117905,0.6928795140981674,0.49,0.52
4,14,0.7071546590328217,0.7015495133399964,0.47,0.4
4,15,0.7018663650751114,0.6918527323007584,0.45,0.64
4,16,0.6997064352035522,0.6927135515213013,0.47,0.6
4,17,0.6895794928073883,0.67879723072052,0.55,0.58
4,18,0.6966901350021363,0.6921737974882126,0.51,0.53
4,19,0.6881576418876648,0.6764812123775482,0.56,0.61
4,20,0.6998062425851822,0.6942503011226654,0.51,0.48
4,21,0.696825807094574,0.6900302213430405,0.49,0.56
4,22,0.6848311680555343,0.6926097232103348,0.6,0.54
4,23,0.7051195472478866,0.6937304043769836,0.41,0.47
4,24,0.6886502277851104,0.6855960363149642,0.58,0.56
4,25,0.7059187251329422,0.6952345567941666,0.43,0.49
4,26,0.7002546232938767,0.6941242158412934,0.38,0.57
4,27,0.6941587084531784,0.6890859532356263,0.5,0.53
4,28,0.6972794187068939,0.6960453748703003,0.48,0.47
4,29,0.7002919387817382,0.6935457366704941,0.43,0.51
4,30,0.6931128412485122,0.6811308777332306,0.54,0.59
4,31,0.7003065949678421,0.6938891696929932,0.5,0.47
4,32,0.6901134723424911,0.6971298104524613,0.5,0.51
4,33,0.7049460071325302,0.7032599890232086,0.45,0.41
4,34,0.6930492556095124,0.693209622502327,0.51,0.52
4,35,0.6978739619255065,0.698700458407402,0.51,0.46
4,36,0.6972872275114059,0.6894067567586899,0.47,0.56
4,37,0.6976278984546661,0.6929679811000824,0.42,0.45
4,38,0.687800162434578,0.7042677426338195,0.6,0.48
4,39,0.6938704234361649,0.7064037442207336,0.54,0.46
4,40,0.69576127409935,0.6902558261156082,0.52,0.53
4,41,0.6962025457620621,0.6911302226781845,0.43,0.59
4,42,0.6947887253761291,0.6981504875421524,0.52,0.45
4,43,0.6957574379444122,0.6918715411424636,0.49,0.55
4,44,0.6689286231994629,0.6924948406219482,0.68,0.56
4,45,0.7058832138776779,0.6942426586151123,0.49,0.5
4,46,0.6925330400466919,0.6851361513137817,0.55,0.55
4,47,0.693839048743248,0.6898556071519851,0.54,0.54
4,48,0.6979625028371811,0.6919166314601898,0.49,0.5
4,49,0.6877327501773834,0.6908025884628296,0.54,0.53
4,50,0.6914394772052765,0.6930489420890809,0.54,0.52
4,51,0.7004170399904251,0.6903056418895721,0.46,0.62
4,52,0.6992753970623017,0.693453899025917,0.45,0.29
4,53,0.6963728433847427,0.6934497475624084,0.52,0.48
4,54,0.6926285076141357,0.6934169191122055,0.53,0.51
4,55,0.6908260315656662,0.6875730204582214,0.54,0.54
4,56,0.6937806960940361,0.686235134601593,0.5,0.55
4,57,0.6935294103622437,0.6924447393417359,0.51,0.46
4,58,0.6923839950561523,0.6977343094348908,0.49,0.46
4,59,0.6954892188310623,0.6778903490304947,0.47,0.5
4,60,0.6910153591632843,0.6874449068307876,0.49,0.49
4,61,0.6759404200315475,0.6934903129935265,0.58,0.5
4,62,0.6967485743761063,0.69166708111763,0.53,0.52
4,63,0.6900886249542236,0.6832882112264633,0.55,0.54
4,64,0.6839817932248116,0.6841578921675682,0.53,0.52
4,65,0.6861602020263672,0.7000392389297485,0.58,0.49
4,66,0.6908434164524079,0.6859590741991997,0.44,0.42
4,67,0.6687240615487099,0.6973586985468865,0.6,0.52
4,68,0.688951369524002,0.6731893117725849,0.55,0.57
4,69,0.6911737839877605,0.6860808092355728,0.53,0.53
4,70,0.691962194442749,0.6805398519337177,0.53,0.51
4,71,0.6431927673518658,0.7066171205043793,0.66,0.5
4,72,0.6755303257703781,0.6920124933123588,0.56,0.52
4,73,0.6795189526677131,0.6664490878582001,0.55,0.61
4,74,0.698916592001915,0.6842195445299148,0.51,0.55
4,75,0.6750967945158481,0.715966973900795,0.58,0.43
4,76,0.6911463053524494,0.6928859685361385,0.51,0.47
4,77,0.6942728465795517,0.6809995537996292,0.53,0.53
4,78,0.6843504676222801,0.704001665264368,0.56,0.41
4,79,0.6920552761852741,0.6895761054754257,0.45,0.56
4,80,0.6933887094259262,0.6907187105715274,0.5,0.45
4,81,0.684957310706377,0.6820656874775887,0.44,0.55
4,82,0.688889784514904,0.6807713550329209,0.5,0.51
4,83,0.6964526444673538,0.6819166845083237,0.45,0.52
4,84,0.677754032611847,0.6948180621862412,0.5,0.45
4,85,0.6937364369630814,0.6929746693372727,0.49,0.41
4,86,0.6935441333055496,0.6804365602135658,0.49,0.64
4,87,0.682242423593998,0.6764594252407551,0.51,0.54
4,88,0.6992121440172195,0.6802154752612114,0.48,0.55
4,89,0.6691730090975762,0.6761009860038757,0.51,0.58
4,90,0.6875098645687103,0.6882015593349934,0.47,0.55
4,91,0.6808821730315685,0.6877183191478252,0.56,0.52
4,92,0.6781389725208282,0.6823354911804199,0.59,0.54
4,93,0.6839367572963237,0.6844289104640484,0.57,0.54
4,94,0.6838437718153,0.6744180598855019,0.49,0.56
4,95,0.6846876609325409,0.6785940365493297,0.52,0.48
4,96,0.6793491394817829,0.6484884032607079,0.46,0.57
4,97,0.6659483754634857,0.6829118271917105,0.54,0.6
4,98,0.6777931923419237,0.6764477077126503,0.4,0.62
4,99,0.6776902600377798,0.6588071539998055,0.56,0.52
4,100,0.6875798277556896,0.6640628823637962,0.48,0.54
5,1,0.7227429834008217,0.695504778623581,0.47,0.52
5,2,0.7000943613052368,0.6942063820362091,0.47,0.51
5,3,0.6918217059969902,0.6992181611061096,0.54,0.45
5,4,0.7005147969722748,0.6921888077259064,0.52,0.53
5,5,0.6778676158189774,0.6914608359336853,0.6,0.55
5,6,0.7028706705570221,0.705218808054924,0.54,0.47
5,7,0.7055705124139786,0.6892536860704422,0.46,0.62
5,8,0.7006670206785202,0.6948512995243072,0.52,0.33
5,9,0.7036380851268769,0.6995459699630737,0.46,0.43
5,10,0.6995263260602951,0.6947492337226868,0.49,0.42
5,11,0.7014586383104324,0.6924711966514587,0.5,0.5
5,12,0.6942439293861389,0.7144313645362854,0.52,0.42
5,13,0.7022536122798919,0.6931905388832093,0.53,0.52
5,14,0.7026014441251754,0.6876088267564774,0.45,0.58
5,15,0.7008023679256439,0.6944903767108918,0.49,0.48
5,16,0.6958910757303238,0.695491526722908,0.48,0.45
5,17,0.6967679268121719,0.6894872862100602,0.51,0.55
5,18,0.699130755662918,0.694440866112709,0.51,0.48
5,19,0.6969323539733887,0.688674418926239,0.42,0.55
5,20,0.6972351992130279,0.6922633552551269,0.43,0.52
5,21,0.6953766679763794,0.7043135005235672,0.53,0.47
5,22,0.6972743517160416,0.6874847149848938,0.47,0.57
5,23,0.6981607151031494,0.692800298333168,0.5,0.51
5,24,0.6985487705469131,0.6925991141796112,0.41,0.55
5,25,0.6962002688646316,0.6934129738807678,0.36,0.5
5,26,0.6959893769025802,0.6879425919055939,0.51,0.56
5,27,0.6956739389896393,0.6926576507091522,0.5,0.51
5,28,0.69921577334404,0.6949522459506988,0.47,0.45
5,29,0.6980435997247696,0.6910584890842437,0.47,0.53
5,30,0.690229304432869,0.7022050273418426,0.59,0.47
5,31,0.6959669077396393,0.6922054028511048,0.5,0.57
5,32,0.7009851068258286,0.6957698780298233,0.52,0.47
5,33,0.6957223892211915,0.6941028779745102,0.53,0.5
5,34,0.6955247831344604,0.6937626379728318,0.5,0.49
5,35,0.6941025298833847,0.6921200954914093,0.5,0.51
5,36,0.6991075313091278,0.6857018172740936,0.55,0.55
5,37,0.6982365518808364,0.6899150025844574,0.5,0.54
5,38,0.6956261026859284,0.6888532865047455,0.5,0.55
5,39,0.6936670017242431,0.6931475031375885,0.5,0.52
5,40,0.6990293723344803,0.6863360977172852,0.49,0.58
5,41,0.6910376393795014,0.6944789117574692,0.55,0.48
5,42,0.7011381196975708,0.6968305391073227,0.44,0.48
5,43,0.692933007478714,0.6944063925743102,0.5,0.43
5,44,0.6896480292081832,0.6941403120756149,0.56,0.51
5,45,0.7000803327560425,0.6953127562999726,0.46,0.52
5,46,0.6981410247087478,0.6915087622404098,0.49,0.48
5,47,0.6944921070337295,0.694166009426117,0.51,0.49
5,48,0.6985320097208023,0.689531392455101,0.47,0.54
5,49,0.6954765552282334,0.695219652056694,0.5,0.48
5,50,0.6945107585191727,0.7061925226449967,0.5,0.36
5,51,0.6977886044979096,0.7011886346340179,0.52,0.49
5,52,0.7045635336637497,0.6936429017782211,0.41,0.52
5,53,0.6981416946649551,0.6937298673391342,0.47,0.51
5,54,0.693989691734314,0.6899674373865128,0.5,0.54
5,55,0.6972601872682571,0.692031916975975,0.5,0.51
5,56,0.6867949777841568,0.6930985128879548,0.58,0.53
5,57,0.7001498490571976,0.6895855802297592,0.5,0.51
5,58,0.6923646765947342,0.6964338636398315,0.47,0.56
5,59,0.693254446387291,0.6838456708192825,0.51,0.72
5,60,0.691917736530304,0.7033105224370957,0.48,0.36
5,61,0.687745925784111,0.6997363758087158,0.55,0.53
5,62,0.6914940971136093,0.6823879677057266,0.54,0.68
5,63,0.6823515608906746,0.722249747812748,0.57,0.49
5,64,0.7083202669024468,0.6865994948148727,0.49,0.44
5,65,0.6931042897701264,0.6818590301275254,0.53,0.6
5,66,0.6836301448941231,0.6857119730114937,0.58,0.61
5,67,0.6954296207427979,0.6764629930257797,0.48,0.51
5,68,0.7021509039402009,0.6863894593715668,0.48,0.44
