runid,epoch,trainloss,vallos,trainacc,valacc
1,87,0.6938302075862884,0.6883941704034805,0.54,0.56
1,88,0.6978782773017883,0.6958171451091766,0.42,0.48
1,89,0.6865963000059128,0.689812975525856,0.58,0.53
1,90,0.6972592753171921,0.6953050535917282,0.52,0.5
1,91,0.699907254576683,0.69214426279068,0.45,0.49
1,92,0.6901956188678742,0.704536325931549,0.57,0.46
1,93,0.7041130477190017,0.6940067982673646,0.43,0.45
1,94,0.6942876988649368,0.6911404556035996,0.49,0.54
1,95,0.6961739945411682,0.6947786235809326,0.49,0.48
1,96,0.6926915794610977,0.6866598016023636,0.55,0.57
1,97,0.6938218742609024,0.6922470593452453,0.53,0.52
1,98,0.6989868879318237,0.6933365130424499,0.4,0.45
1,99,0.6938758504390716,0.6978501039743423,0.49,0.43
1,100,0.6858865892887116,0.6985590916872024,0.59,0.49
2,1,0.7111941885948181,0.7049183011054992,0.52,0.47
2,2,0.7022098422050476,0.692943686246872,0.53,0.51
2,3,0.6998069548606872,0.6923883074522018,0.48,0.52
2,4,0.7078184455633163,0.6936591219902039,0.42,0.52
2,5,0.6954737597703934,0.6993522369861602,0.5,0.45
2,6,0.6948260840773582,0.7120328223705292,0.51,0.49
2,7,0.6995918422937393,0.7020669203996658,0.51,0.51
2,8,0.7136363738775253,0.7048591893911361,0.44,0.4
2,9,0.7031543877720833,0.703014251589775,0.52,0.44
2,10,0.6995161014795304,0.6949268859624863,0.47,0.42
2,11,0.7012566834688186,0.6940345829725265,0.49,0.48
2,12,0.7000680905580521,0.6831011587381363,0.49,0.61
2,13,0.6952733206748962,0.6995074933767319,0.54,0.5
2,14,0.7030132031440735,0.6932494592666626,0.46,0.53
2,15,0.7000177985429764,0.6918675363063812,0.49,0.53
2,16,0.6985478645563126,0.6933547258377075,0.43,0.5
2,17,0.6916089171171188,0.7120410907268524,0.49,0.41
2,18,0.7109686571359635,0.689444854259491,0.37,0.56
2,19,0.6973598581552506,0.7031202417612076,0.5,0.46
2,20,0.6954938673973083,0.6940054661035537,0.49,0.49
2,21,0.6980162489414216,0.6934263962507248,0.45,0.5
2,22,0.696649718284607,0.6937084490060806,0.49,0.5
2,23,0.6983757627010345,0.7004332214593887,0.44,0.47
2,24,0.6951796966791153,0.6902822351455689,0.53,0.55
2,25,0.6861235612630844,0.7123914486169816,0.55,0.48
2,26,0.7032095789909363,0.6967529219388962,0.5,0.48
2,27,0.6992142635583878,0.6916350221633911,0.44,0.57
2,28,0.697998788356781,0.692978857755661,0.48,0.51
2,29,0.6984985744953156,0.6938917887210846,0.51,0.48
2,30,0.6918341380357742,0.6994874280691147,0.56,0.48
2,31,0.6989409232139587,0.6927382671833038,0.45,0.53
2,32,0.6889350908994675,0.6785358971357346,0.56,0.61
2,33,0.6989554941654206,0.6927034932374955,0.49,0.51
2,34,0.693394039273262,0.6850942957401276,0.53,0.57
2,35,0.6946419554948807,0.6917267096042633,0.49,0.53
2,36,0.7059753489494324,0.6928813815116882,0.32,0.56
2,37,0.6970760917663574,0.6986410647630692,0.45,0.43
2,38,0.688886610865593,0.6965339142084122,0.57,0.49
2,39,0.7029065835475922,0.6916139429807663,0.45,0.54
2,40,0.6885381090641022,0.6968406689167023,0.57,0.5
2,41,0.6698963695764542,0.7256305256485939,0.62,0.46
2,42,0.6976196193695068,0.6826262378692627,0.54,0.56
2,43,0.6986313802003861,0.694731336236,0.54,0.51
2,44,0.6995956912636757,0.6997920179367065,0.53,0.47
2,45,0.6983078473806381,0.6891259413957596,0.46,0.57
2,46,0.6994237136840821,0.6938685208559037,0.46,0.5
2,47,0.6953569895029068,0.6928029930591584,0.49,0.53
2,48,0.6937796431779861,0.7032049787044525,0.52,0.42
2,49,0.6973415589332581,0.6932009440660477,0.49,0.49
2,50,0.693535805940628,0.692955801486969,0.53,0.5
2,51,0.6951770401000976,0.684771466255188,0.46,0.57
2,52,0.6961763370037078,0.6964810264110565,0.47,0.46
2,53,0.6977320170402527,0.694490237236023,0.49,0.49
2,54,0.6950488674640656,0.697718425989151,0.49,0.44
2,55,0.6946172475814819,0.6939210611581802,0.51,0.46
2,56,0.6965626847743988,0.6914255475997925,0.43,0.54
2,57,0.6907837510108947,0.7026944655179977,0.56,0.48
2,58,0.6992100709676743,0.6932317733764648,0.44,0.5
2,59,0.6948995530605316,0.6908769303560257,0.47,0.55
2,60,0.6970908904075622,0.6931826746463776,0.43,0.47
2,61,0.6948466730117798,0.6898769986629486,0.48,0.57
2,62,0.6948980623483658,0.6925377887487412,0.49,0.52
2,63,0.6967116641998291,0.6979292863607407,0.42,0.36
2,64,0.6954732531309128,0.6934272664785385,0.47,0.5
2,65,0.6965532064437866,0.6937004643678665,0.49,0.5
2,66,0.6961269766092301,0.6931031107902527,0.48,0.54
2,67,0.697382943034172,0.6929799222946167,0.46,0.53
2,68,0.6967508924007416,0.6924818873405456,0.34,0.53
2,69,0.6931251162290573,0.6945861673355103,0.56,0.51
2,70,0.6975474643707276,0.7044360357522964,0.52,0.42
2,71,0.6932382518053055,0.6948562431335449,0.53,0.49
2,72,0.6930624997615814,0.7008094918727875,0.54,0.44
2,73,0.698489379286766,0.6940285784006118,0.42,0.47
2,74,0.6951534378528595,0.6929794669151306,0.48,0.49
2,75,0.6911938327550888,0.6905832582712174,0.56,0.54
2,76,0.7021821957826614,0.6940897363424301,0.46,0.47
2,77,0.6954365015029907,0.6932159668207168,0.52,0.51
2,78,0.6937565135955811,0.6923701512813568,0.51,0.52
2,79,0.6966408294439316,0.6942787373065948,0.48,0.47
2,80,0.6967075556516648,0.694558088183403,0.5,0.47
2,81,0.6947111284732819,0.6936159360408783,0.5,0.51
2,82,0.6950704801082611,0.6931448006629943,0.49,0.49
2,83,0.6964223253726959,0.6932681560516357,0.44,0.52
2,84,0.6907591515779495,0.6937188893556595,0.49,0.49
2,85,0.6986478668451309,0.6920636379718781,0.39,0.5
2,86,0.6940416181087494,0.6914317524433136,0.48,0.54
2,87,0.6949745458364487,0.6920429617166519,0.45,0.55
2,88,0.6952718740701676,0.6908810585737228,0.5,0.62
2,89,0.698332142829895,0.694527986049652,0.47,0.49
2,90,0.6953179651498794,0.6934257233142853,0.47,0.47
2,91,0.6899146640300751,0.711457930803299,0.56,0.41
2,92,0.6977593922615051,0.7070088678598404,0.52,0.45
2,93,0.691726467013359,0.6914700651168824,0.55,0.53
2,94,0.7016274154186248,0.6934062933921814,0.46,0.49
2,95,0.6949341648817062,0.6955736869573593,0.5,0.48
2,96,0.6946147173643112,0.689034531712532,0.52,0.55
2,97,0.6969885581731796,0.69518335044384,0.41,0.47
2,98,0.695606855750084,0.6926442712545395,0.45,0.52
2,99,0.6960308808088302,0.6915003097057343,0.47,0.53
2,100,0.6921201330423356,0.7010692167282104,0.54,0.44
3,1,0.7077652579545974,0.6900404131412506,0.38,0.56
3,2,0.6992250674962998,0.7209337508678436,0.49,0.41
3,3,0.7059258794784546,0.696274283528328,0.38,0.49
3,4,0.6884127333760262,0.6919047909975052,0.5,0.58
3,5,0.7076019197702408,0.692299627661705,0.51,0.57
3,6,0.7063068407773971,0.6915775257349014,0.48,0.55
3,7,0.707550160586834,0.6981927084922791,0.44,0.48
3,8,0.6908802899718285,0.6890754494071006,0.6,0.56
3,9,0.7047045040130615,0.6922031557559967,0.44,0.5
3,10,0.699055323600769,0.6912135511636734,0.39,0.56
3,11,0.6870295709371567,0.675114996433258,0.59,0.59
3,12,0.7061555191874505,0.6893328350782394,0.5,0.5
3,13,0.6929508608579635,0.6974430918693543,0.55,0.5
3,14,0.6907149225473403,0.6829468011856079,0.59,0.58
3,15,0.7041059744358062,0.6940049070119858,0.49,0.48
3,16,0.6998660093545914,0.6847024440765381,0.43,0.57
3,17,0.6953199565410614,0.6909081959724426,0.46,0.54
3,18,0.6963892203569412,0.702033896446228,0.55,0.5
3,19,0.6935343778133393,0.6917342895269394,0.54,0.53
3,20,0.6982171303033828,0.6989192545413971,0.46,0.47
3,21,0.6970104795694351,0.6813683694601059,0.47,0.59
3,22,0.6905641508102417,0.7059481400251388,0.56,0.47
3,23,0.6996867018938064,0.6961099261045456,0.46,0.42
3,24,0.6950390034914017,0.6982966274023056,0.5,0.37
3,25,0.6920133930444717,0.6852851831912994,0.57,0.57
3,26,0.7027421802282333,0.6900822085142135,0.47,0.55
3,27,0.6956467270851135,0.7044539511203766,0.51,0.46
3,28,0.7000030016899109,0.7019258069992066,0.53,0.46
3,29,0.6974320536851883,0.6951393038034439,0.48,0.46
3,30,0.6960448390245437,0.6956215214729309,0.46,0.46
3,31,0.6932344228029251,0.6977975422143936,0.53,0.5
3,32,0.7007924461364746,0.6868198150396347,0.5,0.58
3,33,0.6982585483789444,0.6913344174623489,0.51,0.5
3,34,0.6994951087236404,0.6928571969270706,0.44,0.48
3,35,0.6975497329235076,0.6955080354213714,0.46,0.47
3,36,0.6980323511362075,0.6923482924699783,0.53,0.52
3,37,0.6945488929748536,0.6918856054544449,0.52,0.5
3,38,0.695445881485939,0.6946804857254029,0.49,0.44
3,39,0.6934302681684494,0.6866941756010055,0.54,0.56
3,40,0.6762726002931595,0.7059621948003769,0.61,0.5
3,41,0.6972747772932053,0.6916849046945572,0.53,0.52
3,42,0.7000283586978913,0.6994417387247086,0.49,0.47
3,43,0.6902459329366684,0.7044938838481903,0.51,0.47
3,44,0.6963297733664513,0.7003491497039795,0.55,0.48
3,45,0.6830951035022735,0.7081712293624878,0.58,0.48
3,46,0.6952430686354637,0.6882187920808792,0.55,0.54
3,47,0.7003676456212997,0.6970586627721786,0.48,0.48
3,48,0.6961667704582214,0.6970874392986297,0.52,0.43
3,49,0.6733827126026154,0.7050014406442642,0.62,0.5
3,50,0.7097272086143493,0.6940771931409836,0.45,0.49
3,51,0.6988413310050965,0.6930603694915771,0.43,0.51
3,52,0.689785823225975,0.6901520109176635,0.55,0.55
3,53,0.6970765113830566,0.7016843450069428,0.49,0.4
3,54,0.6701317578554153,0.7159506085515023,0.62,0.5
3,55,0.7048470082879067,0.6974370443820953,0.49,0.5
3,56,0.6951893997192383,0.7030297642946244,0.57,0.45
3,57,0.6937382942438126,0.6899576145410538,0.53,0.54
3,58,0.7010952049493789,0.693119780421257,0.47,0.48
3,59,0.691336853504181,0.6919529628753662,0.51,0.51
3,60,0.6944788539409638,0.6933194571733474,0.5,0.55
3,61,0.7015974003076554,0.7003878116607666,0.4,0.45
3,62,0.6977992647886276,0.6945348900556564,0.46,0.51
3,63,0.698491422533989,0.6960455626249313,0.44,0.41
3,64,0.6940341109037399,0.6948610734939575,0.53,0.49
3,65,0.693586818575859,0.6959460979700088,0.51,0.43
3,66,0.6943851804733276,0.6924426817893982,0.43,0.49
3,67,0.6949884855747223,0.7052476543188095,0.49,0.39
3,68,0.693878909945488,0.6891879177093506,0.5,0.54
3,69,0.7020795661211013,0.6944377458095551,0.44,0.49
3,70,0.6914771783351898,0.6867102950811386,0.54,0.56
3,71,0.6777927803993226,0.6975008070468902,0.61,0.52
3,72,0.6879828196763992,0.6951041120290756,0.55,0.52
3,73,0.703346357345581,0.7013631534576416,0.5,0.44
3,74,0.7006203746795654,0.6930574923753738,0.44,0.48
3,75,0.6944639539718628,0.6998330014944076,0.53,0.45
3,76,0.6961916291713715,0.6888457113504409,0.5,0.58
3,77,0.6947720450162888,0.6981226354837418,0.49,0.49
3,78,0.6930375850200653,0.6978023761510849,0.51,0.49
3,79,0.6969193375110626,0.6931289052963256,0.51,0.5
3,80,0.6968332451581954,0.689124146103859,0.45,0.56
3,81,0.6978673511743545,0.6989295846223831,0.51,0.44
3,82,0.6959192913770675,0.6928684973716736,0.43,0.51
3,83,0.6926377367973328,0.6994080984592438,0.51,0.45
3,84,0.6984476286172867,0.6936825436353683,0.45,0.47
3,85,0.6953762656450272,0.692674713730812,0.49,0.52
3,86,0.69409996509552,0.6988584673404694,0.5,0.44
3,87,0.6873786079883576,0.6990145742893219,0.57,0.49
3,88,0.6979743522405625,0.6939914131164551,0.51,0.51
3,89,0.6959955817461014,0.694886440038681,0.48,0.47
3,90,0.6896639734506607,0.6831932467222214,0.57,0.58
3,91,0.6986881363391876,0.6917139053344726,0.5,0.53
3,92,0.6968146872520447,0.6965734708309174,0.49,0.42
3,93,0.6939958333969116,0.696477712392807,0.54,0.48
3,94,0.6945419806241989,0.6916978138685227,0.53,0.53
3,95,0.6975237888097763,0.6960829359292984,0.49,0.46
3,96,0.6922472143173217,0.7015924334526062,0.56,0.45
3,97,0.6975140875577927,0.6939075940847397,0.45,0.48
3,98,0.6969246333837509,0.6932565599679947,0.43,0.5
3,99,0.6948222947120667,0.6928321599960328,0.44,0.54
3,100,0.6963846921920777,0.6928524738550186,0.47,0.51
4,1,0.7004620212316514,0.6940694028139114,0.57,0.51
4,2,0.7048728960752487,0.7024381786584855,0.47,0.43
4,3,0.6948968720436096,0.7244366469979286,0.56,0.45
4,4,0.705617907345295,0.6912594729661942,0.52,0.54
4,5,0.7051314568519592,0.6940207648277282,0.3,0.47
4,6,0.691608275771141,0.691102614402771,0.47,0.54
4,7,0.7078836447000504,0.6920801293849945,0.48,0.54
4,8,0.7020269769430161,0.6941075456142426,0.47,0.46
4,9,0.6983568757772446,0.7112302905321122,0.5,0.46
4,10,0.6927903696894646,0.6935253000259399,0.56,0.53
4,11,0.7075572991371155,0.6964828979969024,0.46,0.51
4,12,0.6846400487422943,0.6840218901634216,0.59,0.57
4,13,0.7014870086312294,0.7133115369081497,0.54,0.43
4,14,0.6979715037345886,0.6809059381484985,0.51,0.61
4,15,0.6957640790939331,0.7200301969051361,0.51,0.33
4,16,0.6920560932159424,0.6915593826770783,0.55,0.54
4,17,0.698334059715271,0.694568008184433,0.47,0.53
4,18,0.6955876499414444,0.7012453144788742,0.56,0.49
4,19,0.7043955910205841,0.6898533582687378,0.43,0.56
4,20,0.6966258531808853,0.6947467184066772,0.46,0.5
4,21,0.6984659814834595,0.695985357761383,0.5,0.45
4,22,0.6957562834024429,0.6924703443050384,0.41,0.53
4,23,0.6964227449893952,0.6944819766283036,0.46,0.5
4,24,0.6984132659435273,0.6938983517885208,0.43,0.48
4,25,0.6949057006835937,0.6943755275011063,0.54,0.5
4,26,0.6963047558069229,0.687274562716484,0.51,0.54
4,27,0.6963751429319381,0.6942202633619309,0.5,0.51
4,28,0.6973791074752808,0.6943645387887954,0.46,0.46
4,29,0.6946474033594131,0.6964101123809815,0.51,0.46
4,30,0.6991950821876526,0.6905298268795014,0.42,0.55
4,31,0.6884475940465927,0.6994143772125244,0.56,0.5
4,32,0.7011500674486161,0.6933200758695602,0.52,0.52
4,33,0.699957646727562,0.6955360966920853,0.42,0.41
4,34,0.6944841873645783,0.6924373865127563,0.48,0.55
4,35,0.6933208495378494,0.6900488799810409,0.5,0.54
4,36,0.7026380234956742,0.6939529263973236,0.47,0.5
4,37,0.6890722346305848,0.6975957852602005,0.57,0.5
4,38,0.7024469047784805,0.6919084531068802,0.39,0.53
4,39,0.6988512694835662,0.6898694497346878,0.53,0.56
4,40,0.6973926198482513,0.7060547113418579,0.49,0.37
4,41,0.6929809963703155,0.6922945088148117,0.51,0.46
4,42,0.6999869108200073,0.6954287838935852,0.51,0.47
4,43,0.6968462163209915,0.6977447545528412,0.47,0.45
4,44,0.6920441913604737,0.7063179051876068,0.55,0.46
4,45,0.6977365732192993,0.6917225819826126,0.52,0.53
4,46,0.6972458183765411,0.687099106311798,0.44,0.58
4,47,0.6941642677783966,0.7041322100162506,0.53,0.42
4,48,0.697822378873825,0.6894862449169159,0.43,0.65
4,49,0.6956657081842422,0.693445302248001,0.46,0.49
4,50,0.7002699440717697,0.7006234693527221,0.51,0.44
4,51,0.6975350832939148,0.6917057329416275,0.4,0.54
4,52,0.6948802947998047,0.6928113466501236,0.47,0.5
4,53,0.6922343492507934,0.7036859768629075,0.52,0.45
4,54,0.6997923088073731,0.6941867274045944,0.48,0.49
4,55,0.6952949434518814,0.6938458061218262,0.49,0.49
4,56,0.6925429677963257,0.6972259354591369,0.52,0.48
4,57,0.6973029869794846,0.6913367956876755,0.48,0.53
4,58,0.6923168379068375,0.6870472449064254,0.54,0.57
4,59,0.6902798533439636,0.6987856888771057,0.55,0.49
4,60,0.6889099925756454,0.7091971254348755,0.56,0.46
4,61,0.7092268246412278,0.6861121982336045,0.39,0.61
4,62,0.69529571890831,0.6932179659605027,0.5,0.52
4,63,0.6963159799575805,0.6931671470403671,0.38,0.55
4,64,0.6888989514112472,0.6935757529735566,0.58,0.52
4,65,0.7013488775491714,0.6904466944932938,0.4,0.59
4,66,0.6953551441431045,0.6937061166763305,0.48,0.49
4,67,0.6978200554847718,0.6935427516698838,0.51,0.49
4,68,0.692422736287117,0.6902733463048935,0.55,0.54
4,69,0.6967644101381302,0.6919540202617646,0.47,0.54
4,70,0.6953275609016418,0.6923339253664017,0.5,0.54
4,71,0.677167056798935,0.7015723800659179,0.63,0.51
4,72,0.687614626288414,0.6905594497919083,0.57,0.55
4,73,0.7028487735986709,0.6903592097759247,0.5,0.54
4,74,0.6981657677888871,0.6939227831363678,0.47,0.48
4,75,0.6942622512578964,0.6944357722997665,0.47,0.49
4,76,0.6907143318653106,0.7033526259660721,0.56,0.46
4,77,0.6872348362207412,0.7164223420619965,0.57,0.42
4,78,0.7008122044801712,0.6927270591259003,0.43,0.51
4,79,0.6932566756010056,0.7054310441017151,0.54,0.43
4,80,0.6966818934679031,0.6913269448280335,0.51,0.53
4,81,0.6954005783796311,0.6922643059492111,0.43,0.53
4,82,0.6929615217447281,0.6983972007036209,0.56,0.48
4,83,0.6921846234798431,0.6981008040904999,0.54,0.47
4,84,0.6976092439889908,0.6927400887012481,0.5,0.51
4,85,0.69624715924263,0.693125616312027,0.45,0.51
4,86,0.6932867103815079,0.6934577572345734,0.49,0.51
4,87,0.6943517589569091,0.6976504874229431,0.54,0.49
4,88,0.6947113853693009,0.694983571767807,0.53,0.5
4,89,0.6998753881454468,0.6933811748027802,0.45,0.5
4,90,0.6971743577718734,0.6927173489332199,0.46,0.52
4,91,0.6885142159461975,0.7119942420721054,0.56,0.38
4,92,0.6944902223348618,0.6941981226205826,0.53,0.51
4,93,0.6986426323652267,0.6906542575359345,0.5,0.54
4,94,0.6819275969266891,0.7091879159212112,0.6,0.44
4,95,0.6947072058916092,0.6883977323770523,0.52,0.55
4,96,0.6999271124601364,0.6943005812168122,0.47,0.49
4,97,0.6947446233034134,0.6917885702848434,0.48,0.52
4,98,0.6944782370328904,0.6934152626991272,0.39,0.5
4,99,0.6963806170225143,0.6924181395769119,0.47,0.55
4,100,0.6953311496973038,0.693806775212288,0.51,0.51
5,1,0.6989829581975937,0.6846289736032486,0.51,0.57
5,2,0.6824616026878357,0.7253640303015709,0.59,0.47
5,3,0.7077628916501999,0.709291679263115,0.49,0.52
5,4,0.7122006061673164,0.6936530464887619,0.54,0.48
5,5,0.6915194830298423,0.6906415760517121,0.57,0.52
5,6,0.7043883585929871,0.7054174453020096,0.45,0.44
5,7,0.6939915257692337,0.7113920944929123,0.51,0.41
5,8,0.6970427459478379,0.7085618722438812,0.47,0.45
5,9,0.696262173652649,0.6833565843105316,0.56,0.58
5,10,0.6871004623174667,0.6709829258918762,0.56,0.61
5,11,0.6815349262952805,0.7367567136883736,0.62,0.47
5,12,0.7016506430506706,0.7087721139192581,0.51,0.51
5,13,0.6960321974754333,0.7017097425460815,0.49,0.49
5,14,0.7046795046329498,0.7072140777111053,0.48,0.46
5,15,0.700604658126831,0.6917851501703263,0.46,0.51
5,16,0.702824677824974,0.6913191443681717,0.44,0.54
5,17,0.7013262331485748,0.6923939657211303,0.43,0.52
5,18,0.6967027056217193,0.6911860197782517,0.48,0.53
5,19,0.6944323754310608,0.7035323262214661,0.51,0.45
5,20,0.6896237868070603,0.6991880649328232,0.49,0.54
5,21,0.692492863535881,0.6705474174022674,0.56,0.64
5,22,0.7017974066734314,0.6784482938051224,0.53,0.59
5,23,0.7023284339904785,0.6903596037626266,0.46,0.52
5,24,0.6957297480106354,0.6956204432249069,0.51,0.44
5,25,0.6797967267036438,0.7292719918489456,0.61,0.45
5,26,0.688057399392128,0.7030857288837433,0.56,0.48
5,27,0.7035329896211624,0.6922112822532653,0.5,0.56
5,28,0.6935928308963776,0.6980056148767472,0.52,0.52
5,29,0.686506724357605,0.7030959463119507,0.59,0.5
5,30,0.7052601736783981,0.6929180908203125,0.4,0.57
5,31,0.6965497690439224,0.6962258416414261,0.55,0.5
5,32,0.6956269860267639,0.6958143866062164,0.49,0.47
5,33,0.6676302999258041,0.7122596177458763,0.63,0.5
5,34,0.6928199106454849,0.7451000452041626,0.56,0.4
5,35,0.6927660596370697,0.7098387372493744,0.56,0.46
5,36,0.705614303946495,0.6916857582330703,0.37,0.56
5,37,0.6769155132770538,0.6771510589122772,0.58,0.59
5,38,0.6808046996593475,0.6914646589756012,0.59,0.55
5,39,0.7098891359567642,0.700427759885788,0.49,0.47
5,40,0.6949618136882783,0.6989952033758163,0.53,0.49
5,41,0.6995270311832428,0.691008968949318,0.46,0.54
5,42,0.6973456114530563,0.6929931604862213,0.48,0.48
5,43,0.6950827789306641,0.6925115805864334,0.49,0.53
5,44,0.6966998547315597,0.690937751531601,0.49,0.49
5,45,0.6954856568574905,0.7035882878303528,0.49,0.4
5,46,0.7014266955852508,0.6939694786071777,0.45,0.49
5,47,0.6919847971200943,0.6980137705802918,0.56,0.47
5,48,0.6967431670427322,0.6910396808385849,0.5,0.53
5,49,0.6925432586669922,0.7045488905906677,0.52,0.49
5,50,0.6992262440919876,0.6906097334623337,0.51,0.5
5,51,0.6991535407304764,0.6923119574785233,0.49,0.51
5,52,0.6996168005466461,0.6928287547826767,0.46,0.54
5,53,0.6914049994945526,0.7079718124866485,0.53,0.43
5,54,0.6940162289142608,0.692517744898796,0.52,0.53
5,55,0.6987992310523987,0.6929791212081909,0.45,0.55
5,56,0.6952460944652558,0.6932483923435211,0.48,0.51
5,57,0.699997502565384,0.691832171678543,0.42,0.48
5,58,0.6945987528562546,0.6953086704015732,0.52,0.51
5,59,0.688826072216034,0.6947367346286774,0.54,0.53
5,60,0.6999403113126754,0.6959521782398224,0.45,0.43
5,61,0.6943241608142853,0.7012814259529114,0.52,0.42
5,62,0.6980051273107528,0.688925810456276,0.47,0.58
5,63,0.6944446778297424,0.69614795088768,0.57,0.5
5,64,0.6940612870454789,0.6952298247814178,0.51,0.47
5,65,0.6946072220802307,0.698914105296135,0.52,0.47
5,66,0.6982535535097122,0.6929836332798004,0.42,0.52
5,67,0.6950603640079498,0.6988191401958466,0.47,0.42
5,68,0.6994066387414932,0.6941989195346833,0.46,0.5
